"","taggingSite","tagID","forkLength","adiposeClip","sex","dateTime","lon","lat"
"392","Beaver Island",121,535,"no","unk",2019-10-01 18:20:00,-72.9622772448276,42.6655448241379
"393","Beaver Island",121,535,"no","unk",2019-10-01 18:30:00,-72.9627975193548,42.6644380024194
"394","Beaver Island",121,535,"no","unk",2019-10-01 19:00:00,-72.9617885235294,42.6659706042017
"395","Beaver Island",121,535,"no","unk",2019-10-05 11:10:00,-72.9628904095709,42.6647103145215
"396","Beaver Island",121,535,"no","unk",2019-10-05 11:30:00,-72.9637140252427,42.664080434466
"397","Beaver Island",121,535,"no","unk",2019-10-06 15:20:00,-72.9630200164383,42.6646755876712
"398","Beaver Island",121,535,"no","unk",2019-10-06 15:50:00,-72.9624406,42.6649629229008
"399","Beaver Island",121,535,"no","unk",2019-10-10 17:40:00,-72.9625661113402,42.6650268649485
"400","Beaver Island",121,535,"no","unk",2019-10-10 18:10:00,-72.9626504144144,42.664760854955
"401","Beaver Island",122,442,"no","unk",2019-09-09 11:00:00,-72.9627239226061,42.664859923986
"402","Beaver Island",122,442,"no","unk",2019-09-19 16:00:00,-72.9638951273728,42.6638348453031
"403","Beaver Island",122,442,"no","unk",2019-09-28 18:40:00,-72.9581583,42.6661797
"404","Beaver Island",122,442,"no","unk",2019-09-29 10:20:00,-72.9595367,42.6663214
"405","Beaver Island",122,442,"no","unk",2019-10-01 19:00:00,-72.9607921692308,42.6663598615385
"406","Beaver Island",122,442,"no","unk",2019-10-10 18:10:00,-72.9587297699187,42.6662606349593
"407","Beaver Island",123,336,"yes","unk",2019-09-09 11:00:00,-72.9577794414461,42.6657378305253
"408","Beaver Island",123,336,"yes","unk",2019-09-25 18:10:00,-72.9582231,42.6661797
"409","Beaver Island",123,336,"yes","unk",2019-09-28 14:10:00,-72.9576,42.6656531
"410","Beaver Island",123,336,"yes","unk",2019-09-28 19:30:00,-72.9581947,42.6661631
"411","Beaver Island",123,336,"yes","unk",2019-09-29 10:20:00,-72.9588131,42.6662714
"412","Beaver Island",123,336,"yes","unk",2019-09-29 10:40:00,-72.9585683,42.6661814
"413","Beaver Island",123,336,"yes","unk",2019-10-05 11:10:00,-72.9575364,42.6654981
"414","Beaver Island",123,336,"yes","unk",2019-10-05 11:30:00,-72.9582397,42.6661897
"415","Beaver Island",123,336,"yes","unk",2019-10-06 15:50:00,-72.9610664,42.6664114
"416","Beaver Island",124,326,"no","male",2019-09-09 11:10:00,-72.9904701443318,42.676898344381
"417","Beaver Island",124,326,"no","male",2019-09-25 18:10:00,-72.9902281,42.6778831
"418","Beaver Island",124,326,"no","male",2019-09-26 10:00:00,-72.9898597,42.6796314
"419","Beaver Island",124,326,"no","male",2019-09-28 18:50:00,-72.9896108891403,42.6791639307692
"420","Beaver Island",124,326,"no","male",2019-09-29 10:30:00,-72.9904647,42.6781031
"421","Beaver Island",124,326,"no","male",2019-10-01 18:30:00,-72.9902543818898,42.6778897
"422","Beaver Island",124,326,"no","male",2019-10-01 18:50:00,-72.9962372675799,42.6746113223744
"423","Beaver Island",124,326,"no","male",2019-10-05 11:10:00,-72.9681260102041,42.6635623855102
"424","Beaver Island",124,326,"no","male",2019-10-05 11:30:00,-72.9683513686703,42.6634976074681
"425","Beaver Island",124,326,"no","male",2019-10-06 15:20:00,-72.9662263315789,42.6639276955466
"426","Beaver Island",124,326,"no","male",2019-10-06 15:50:00,-72.9670601718232,42.6636618085635
"427","Beaver Island",124,326,"no","male",2019-10-10 17:40:00,-72.9777138028037,42.6614669305296
"428","Beaver Island",124,326,"no","male",2019-10-10 18:00:00,-72.9795774006393,42.6632975292237
"429","Beaver Island",124,326,"no","male",2019-10-10 18:10:00,-72.9758962604167,42.6620171277778
"430","Take Out",125,423,"no","unk",2019-09-09 11:00:00,-72.9553908482029,42.6630326549706
"431","Take Out",125,423,"no","unk",2019-09-22 20:40:00,-72.9560873005539,42.6592603996396
"432","Take Out",125,423,"no","unk",2019-09-25 18:40:00,-72.9557052934118,42.6618928167059
"433","Take Out",125,423,"no","unk",2019-09-26 10:10:00,-72.95554,42.6632631
"434","Take Out",125,423,"no","unk",2019-09-28 14:10:00,-72.9557131,42.6638364
"435","Take Out",125,423,"no","unk",2019-09-28 18:30:00,-72.9555915930233,42.660147012093
"436","Take Out",125,423,"no","unk",2019-09-28 18:40:00,-72.9559764,42.6641297
"437","Take Out",125,423,"no","unk",2019-09-28 19:30:00,-72.9562010288136,42.6632290576271
"438","Take Out",125,423,"no","unk",2019-09-29 10:20:00,-72.9563069142857,42.664088175
"439","Take Out",125,423,"no","unk",2019-09-29 10:40:00,-72.9559707951219,42.662728150813
"440","Take Out",125,423,"no","unk",2019-10-01 18:20:00,-72.9554297,42.6631747
"441","Take Out",125,423,"no","unk",2019-10-01 19:00:00,-72.9556025875,42.6627470253472
"442","Take Out",125,423,"no","unk",2019-10-05 11:10:00,-72.9555492116279,42.6620098872093
"443","Take Out",125,423,"no","unk",2019-10-05 11:30:00,-72.9560446676113,42.6639728991903
"444","Take Out",125,423,"no","unk",2019-10-06 15:20:00,-72.9556480818182,42.6637145981818
"445","Take Out",125,423,"no","unk",2019-10-06 15:50:00,-72.9556566845361,42.6636235680412
"446","Take Out",125,423,"no","unk",2019-10-10 17:30:00,-72.955759954717,42.6635171235849
"447","Take Out",125,423,"no","unk",2019-10-10 18:10:00,-72.955682510084,42.6628049890756
"448","Pelham Brook",126,431,"no","male",2019-09-09 10:50:00,-72.9408486315813,42.654873896818
"449","Pelham Brook",126,431,"no","male",2019-09-25 18:00:00,-72.9295369153333,42.6485308046667
"450","Pelham Brook",126,431,"no","male",2019-09-25 18:50:00,-72.9291805131488,42.6476587906574
"451","Pelham Brook",126,431,"no","male",2019-09-26 09:40:00,-72.9290368122951,42.6473628016393
"452","Pelham Brook",126,431,"no","male",2019-09-26 10:30:00,-72.9291650383803,42.6480975190141
"453","Pelham Brook",126,431,"no","male",2019-09-28 14:00:00,-72.9295265060774,42.648282778453
"454","Pelham Brook",126,431,"no","male",2019-09-28 14:50:00,-72.9293174689655,42.6492639965517
"455","Pelham Brook",126,431,"no","male",2019-09-28 18:30:00,-72.9292255947103,42.6483954833753
"456","Pelham Brook",126,431,"no","male",2019-09-28 19:30:00,-72.9302571592179,42.6503924553073
"457","Pelham Brook",126,431,"no","male",2019-09-29 10:10:00,-72.9323156401408,42.6523548985915
"458","Pelham Brook",126,431,"no","male",2019-09-29 10:50:00,-72.9337261212658,42.6533067058228
"459","Pelham Brook",126,431,"no","male",2019-10-01 18:20:00,-72.933425,42.6538264
"460","Pelham Brook",126,431,"no","male",2019-10-01 19:10:00,-72.9321728068702,42.6520472015267
"461","Pelham Brook",126,431,"no","male",2019-10-05 11:00:00,-72.9295282028777,42.6502056223022
"462","Pelham Brook",126,431,"no","male",2019-10-05 11:40:00,-72.9297173363636,42.6492701560606
"463","Pelham Brook",126,431,"no","male",2019-10-06 15:10:00,-72.9317847,42.6526597
"464","Pelham Brook",126,431,"no","male",2019-10-06 16:00:00,-72.9321252634069,42.6527383233438
"465","Pelham Brook",126,431,"no","male",2019-10-10 18:20:00,-72.9297824555762,42.649343822119
"466","Pelham Brook",127,390,"yes","unk",2019-09-09 10:50:00,-72.9405377231985,42.6549635239585
"467","Pelham Brook",127,390,"yes","unk",2019-09-21 07:50:00,-72.9433815088123,42.6544520454481
"468","Pelham Brook",127,390,"yes","unk",2019-09-22 20:40:00,-72.9471634319052,42.6530959540978
"469","Pelham Brook",127,390,"yes","unk",2019-09-24 18:30:00,-72.9420563535982,42.6546786578481
"470","Pelham Brook",127,390,"yes","unk",2019-09-25 18:00:00,-72.9405394878652,42.6549805274157
"471","Pelham Brook",127,390,"yes","unk",2019-09-25 18:40:00,-72.9417423483622,42.6547111090559
"472","Pelham Brook",127,390,"yes","unk",2019-09-26 09:40:00,-72.9425350908046,42.654556997318
"473","Pelham Brook",127,390,"yes","unk",2019-09-26 10:20:00,-72.9420745453965,42.6545086089335
"474","Pelham Brook",127,390,"yes","unk",2019-09-28 14:10:00,-72.9421599649776,42.6545822487332
"475","Pelham Brook",127,390,"yes","unk",2019-09-28 14:40:00,-72.9406078784753,42.6550531475336
"476","Pelham Brook",127,390,"yes","unk",2019-09-28 18:30:00,-72.9432886033132,42.6542856668675
"477","Pelham Brook",127,390,"yes","unk",2019-09-28 19:30:00,-72.9397442671141,42.6552188949664
"478","Pelham Brook",127,390,"yes","unk",2019-09-29 10:10:00,-72.9447448459854,42.6540347423358
"479","Pelham Brook",127,390,"yes","unk",2019-09-29 10:40:00,-72.9445789807229,42.6539970349398
"480","Pelham Brook",127,390,"yes","unk",2019-09-29 10:50:00,-72.9411654036697,42.6547654715596
"481","Pelham Brook",127,390,"yes","unk",2019-10-01 18:20:00,-72.9418550226415,42.6547222027254
"482","Pelham Brook",127,390,"yes","unk",2019-10-01 19:10:00,-72.940568933997,42.6549269410029
"483","Pelham Brook",127,390,"yes","unk",2019-10-05 11:00:00,-72.9423109022774,42.6545678815735
"484","Pelham Brook",127,390,"yes","unk",2019-10-05 11:40:00,-72.9421528550749,42.654640853411
"485","Pelham Brook",127,390,"yes","unk",2019-10-06 15:10:00,-72.9423481113573,42.6546224171745
"486","Pelham Brook",127,390,"yes","unk",2019-10-06 15:50:00,-72.9432920944231,42.6544286601923
"487","Pelham Brook",127,390,"yes","unk",2019-10-10 17:30:00,-72.9405905042553,42.6548865212766
"488","Pelham Brook",127,390,"yes","unk",2019-10-10 18:10:00,-72.9387546104425,42.6559126936283
"489","Pelham Brook",127,390,"yes","unk",2019-10-10 18:20:00,-72.9387265828829,42.6560167688288
"490","Pelham Brook",128,381,"yes","unk",2019-09-09 10:50:00,-72.9332003116755,42.6536598149715
"491","Pelham Brook",128,381,"yes","unk",2019-09-21 07:40:00,-72.9360030032694,42.6555330678821
"492","Pelham Brook",128,381,"yes","unk",2019-09-21 08:20:00,-72.9327595755458,42.6532940100878
"493","Pelham Brook",128,381,"yes","unk",2019-09-22 20:00:00,-72.9323500860482,42.6530255544931
"494","Pelham Brook",128,381,"yes","unk",2019-09-24 18:30:00,-72.9450542600825,42.6540471157059
"495","Pelham Brook",128,381,"yes","unk",2019-09-25 18:00:00,-72.9414355603448,42.6547194603448
"496","Pelham Brook",128,381,"yes","unk",2019-09-25 18:40:00,-72.944321866242,42.6539659523885
"497","Pelham Brook",128,381,"yes","unk",2019-09-26 09:40:00,-72.9440417009756,42.6539997673171
"498","Pelham Brook",128,381,"yes","unk",2019-09-26 10:20:00,-72.9430599959048,42.6542522034286
"499","Pelham Brook",128,381,"yes","unk",2019-09-28 14:10:00,-72.9426478109325,42.6544820453376
"500","Pelham Brook",128,381,"yes","unk",2019-09-28 14:40:00,-72.9442067631016,42.6541885812834
"501","Pelham Brook",128,381,"yes","unk",2019-09-28 18:30:00,-72.944301863357,42.6541239312057
"502","Pelham Brook",128,381,"yes","unk",2019-09-28 19:30:00,-72.944226055,42.6541079452857
"503","Pelham Brook",128,381,"yes","unk",2019-09-29 10:10:00,-72.9443489202381,42.6542458369048
"504","Pelham Brook",128,381,"yes","unk",2019-09-29 10:40:00,-72.9465058607914,42.6533349629496
"505","Pelham Brook",128,381,"yes","unk",2019-09-29 10:50:00,-72.9422047,42.6544931
"506","Pelham Brook",128,381,"yes","unk",2019-10-01 18:20:00,-72.9449392799107,42.653893140625
"507","Pelham Brook",128,381,"yes","unk",2019-10-01 19:10:00,-72.9448789393782,42.6538383502591
"508","Pelham Brook",128,381,"yes","unk",2019-10-05 11:00:00,-72.9463075197943,42.6534757411311
"509","Pelham Brook",128,381,"yes","unk",2019-10-05 11:40:00,-72.9434593094017,42.6542438559829
"510","Pelham Brook",128,381,"yes","unk",2019-10-06 15:10:00,-72.9447771672234,42.6539388363257
"511","Pelham Brook",128,381,"yes","unk",2019-10-06 15:50:00,-72.9449511475845,42.6539095125604
"512","Pelham Brook",128,381,"yes","unk",2019-10-10 17:30:00,-72.9451871921101,42.6537685781651
"513","Pelham Brook",128,381,"yes","unk",2019-10-10 18:10:00,-72.9449408141176,42.6539772576471
"514","Pelham Brook",129,340,"yes","unk",2019-09-22 20:10:00,-72.9517998019011,42.6523876206078
"515","Pelham Brook",129,340,"yes","unk",2019-09-24 19:00:00,-72.9552927128971,42.6530217155814
"516","Pelham Brook",129,340,"yes","unk",2019-09-25 18:00:00,-72.9515411423077,42.6522767722672
"517","Pelham Brook",129,340,"yes","unk",2019-09-25 18:40:00,-72.9526443888462,42.6523869415385
"518","Pelham Brook",129,340,"yes","unk",2019-09-26 09:40:00,-72.953683979469,42.6528214969912
"519","Pelham Brook",129,340,"yes","unk",2019-09-26 10:20:00,-72.9543152912791,42.6530434091085
"520","Pelham Brook",129,340,"yes","unk",2019-09-28 14:10:00,-72.9513372769565,42.6519184952174
"521","Pelham Brook",129,340,"yes","unk",2019-09-28 14:40:00,-72.9520143428986,42.6528365063768
"522","Pelham Brook",129,340,"yes","unk",2019-09-28 18:30:00,-72.9520282157182,42.6520088168022
"523","Pelham Brook",129,340,"yes","unk",2019-09-28 19:30:00,-72.9527023754159,42.6527899371534
"524","Pelham Brook",129,340,"yes","unk",2019-09-29 10:10:00,-72.9530782150743,42.6526751046709
"525","Pelham Brook",129,340,"yes","unk",2019-09-29 10:40:00,-72.952832768547,42.6526183087179
"526","Pelham Brook",129,340,"yes","unk",2019-10-01 18:20:00,-72.9532737284404,42.652540046789
"527","Pelham Brook",129,340,"yes","unk",2019-10-01 19:00:00,-72.955855,42.6539781
"528","Pelham Brook",129,340,"yes","unk",2019-10-01 19:10:00,-72.9524810723077,42.6519940973077
"529","Pelham Brook",129,340,"yes","unk",2019-10-05 11:00:00,-72.9499953277174,42.6521226461957
"530","Pelham Brook",129,340,"yes","unk",2019-10-05 11:10:00,-72.954476684,42.652713484
"531","Pelham Brook",129,340,"yes","unk",2019-10-05 11:40:00,-72.9531039261905,42.6528344268254
"532","Pelham Brook",129,340,"yes","unk",2019-10-06 15:10:00,-72.9518886693333,42.6518997973333
"533","Pelham Brook",129,340,"yes","unk",2019-10-06 15:50:00,-72.9514923461538,42.6524922938462
"534","Pelham Brook",129,340,"yes","unk",2019-10-10 17:30:00,-72.9517497705085,42.6526862389831
"535","Pelham Brook",129,340,"yes","unk",2019-10-10 18:10:00,-72.9513550919431,42.651976843128
"536","Zoar Books",130,482,"no","male",2019-09-09 10:50:00,-72.9349101154523,42.6546987953761
"537","Zoar Books",130,482,"no","male",2019-09-21 08:20:00,-72.9385740682483,42.655634522438
"538","Zoar Books",130,482,"no","male",2019-09-22 20:50:00,-72.9311450269256,42.6515434615405
"539","Zoar Books",130,482,"no","male",2019-09-24 18:20:00,-72.9328852035106,42.6534182969481
"540","Zoar Books",130,482,"no","male",2019-09-24 18:30:00,-72.9348490163684,42.6549610784277
"541","Zoar Books",130,482,"no","male",2019-09-25 18:00:00,-72.9328186164357,42.6533282837624
"542","Zoar Books",130,482,"no","male",2019-09-25 18:40:00,-72.9347838507205,42.6542895239193
"543","Zoar Books",130,482,"no","male",2019-09-25 18:50:00,-72.9290531,42.6478814
"544","Zoar Books",130,482,"no","male",2019-09-26 09:40:00,-72.9357930321586,42.6548958092511
"545","Zoar Books",130,482,"no","male",2019-09-26 10:20:00,-72.9340636076923,42.6541494272189
"546","Zoar Books",130,482,"no","male",2019-09-28 14:10:00,-72.937630031003,42.6553467644377
"547","Zoar Books",130,482,"no","male",2019-09-28 14:40:00,-72.9387131,42.6559797
"548","Zoar Books",130,482,"no","male",2019-09-28 14:50:00,-72.9326965914676,42.6532700174061
"549","Zoar Books",130,482,"no","male",2019-09-28 18:30:00,-72.932004133121,42.6522993458599
"550","Zoar Books",130,482,"no","male",2019-09-28 19:30:00,-72.9314669904059,42.651601300738
"551","Zoar Books",130,482,"no","male",2019-09-29 10:10:00,-72.9347636194595,42.6548486362162
"552","Zoar Books",130,482,"no","male",2019-09-29 10:50:00,-72.9374244644,42.6553887712
"553","Zoar Books",130,482,"no","male",2019-10-01 18:10:00,-72.9292717,42.6497881
"554","Zoar Books",130,482,"no","male",2019-10-01 18:20:00,-72.9328851809061,42.6531613880259
"555","Zoar Books",130,482,"no","male",2019-10-01 19:10:00,-72.9324139312977,42.6529787474809
"556","Zoar Books",130,482,"no","male",2019-10-05 11:00:00,-72.9342653162754,42.6543668713615
"557","Zoar Books",130,482,"no","male",2019-10-05 11:40:00,-72.9359807288235,42.6548893776471
"558","Zoar Books",130,482,"no","male",2019-10-06 15:10:00,-72.9327373782178,42.6532501719472
"559","Zoar Books",130,482,"no","male",2019-10-06 16:00:00,-72.9325737951271,42.6531817404661
"560","Zoar Books",130,482,"no","male",2019-10-10 17:30:00,-72.9299153014925,42.6500156701493
"561","Zoar Books",130,482,"no","male",2019-10-10 18:20:00,-72.9297745973535,42.649494041966
"562","Zoar Books",131,519,"no","unk",2019-09-09 10:40:00,-72.9299073739705,42.6502790354748
"563","Zoar Books",131,519,"no","unk",2019-09-09 10:50:00,-72.9322546538734,42.6529083310183
"564","Zoar Books",131,519,"no","unk",2019-09-19 16:20:00,-72.93066491278,42.65164939687
"565","Zoar Books",131,519,"no","unk",2019-09-21 08:20:00,-72.9307765262201,42.6516393721104
"566","Zoar Books",131,519,"no","unk",2019-09-22 20:50:00,-72.9327027839608,42.6532289916649
"567","Zoar Books",131,519,"no","unk",2019-09-25 18:00:00,-72.930167376399,42.6507577608273
"568","Zoar Books",131,519,"no","unk",2019-09-25 18:40:00,-72.9320135161765,42.6526255556985
"569","Zoar Books",131,519,"no","unk",2019-09-25 18:50:00,-72.9292217655889,42.6486454995381
"570","Zoar Books",131,519,"no","unk",2019-09-26 09:40:00,-72.9324756340741,42.6530927644444
"571","Zoar Books",131,519,"no","unk",2019-09-26 10:20:00,-72.9310481,42.6519181
"572","Zoar Books",131,519,"no","unk",2019-09-26 10:30:00,-72.9292515218045,42.6487777954887
"573","Zoar Books",131,519,"no","unk",2019-09-28 14:00:00,-72.9307897,42.6517664
"574","Zoar Books",131,519,"no","unk",2019-09-28 14:50:00,-72.9309526548571,42.6510972771429
"575","Zoar Books",131,519,"no","unk",2019-09-28 18:30:00,-72.9314706327485,42.6522996292398
"576","Zoar Books",131,519,"no","unk",2019-09-28 19:30:00,-72.9304037873984,42.6508351369919
"577","Zoar Books",131,519,"no","unk",2019-09-29 10:10:00,-72.9315938176471,42.6521108929412
"578","Zoar Books",131,519,"no","unk",2019-09-29 10:50:00,-72.9307068340351,42.6506040698246
"579","Zoar Books",131,519,"no","unk",2019-10-01 18:10:00,-72.9294476406015,42.6487125894737
"580","Zoar Books",131,519,"no","unk",2019-10-01 18:20:00,-72.9316124055556,42.6524477466667
"581","Zoar Books",131,519,"no","unk",2019-10-01 19:10:00,-72.9311506391765,42.6515794183529
"582","Zoar Books",131,519,"no","unk",2019-10-05 11:00:00,-72.9295814107011,42.6496017317343
"583","Zoar Books",131,519,"no","unk",2019-10-05 11:40:00,-72.930747528442,42.650736186413
"584","Zoar Books",131,519,"no","unk",2019-10-06 15:10:00,-72.9307362801609,42.651647630563
"585","Zoar Books",131,519,"no","unk",2019-10-06 16:00:00,-72.9308342973856,42.6513991461438
"586","Zoar Books",131,519,"no","unk",2019-10-10 18:20:00,-72.9308545162476,42.6514838206963
